image_path,x1,y1,x2,y2
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2253,2866,2375,3240
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2854,3520,2999,3826
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1347,2869,1529,3112
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2629,71,2930,215
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1249,2421,1417,2679
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2730,437,2915,665
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,0,3351,205,3552
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2750,1790,2999,1955
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1572,2299,1714,2587
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2112,3309,2284,3543
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1471,3791,1662,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2614,1707,2760,1974
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2227,3773,2399,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,812,1385,1023,1556
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2049,3817,2238,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2821,1449,2999,1641
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1400,1166,1496,1521
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2379,2671,2550,2870
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1788,3385,2017,3533
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1182,3699,1341,3909
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2583,0,2829,132
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1397,1725,1506,2013
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2805,413,2999,572
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2128,2106,2219,2442
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2569,3789,2793,3925
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,719,3609,927,3753
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2542,3051,2652,3320
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2356,2581,2445,2909
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,239,1486,456,1620
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2706,2352,2878,2518
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2884,1096,2999,1340
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1896,2183,2045,2371
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2118,700,2251,910
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2827,478,2999,639
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2771,1512,2876,1771
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2825,139,2953,349
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2587,328,2807,449
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2783,236,2912,442
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2153,2730,2308,2901
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,316,2623,451,2819
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2645,126,2765,346
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,692,3683,879,3824
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2142,182,2240,442
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2914,1949,2999,2244
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2395,2832,2575,2971
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2493,3100,2584,3374
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1080,1516,1304,1627
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1843,1622,1944,1868
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1218,1365,1379,1518
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2075,2978,2181,3210
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2902,12,2999,264
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2500,2349,2664,2498
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2862,1611,2999,1789
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2144,1268,2233,1536
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1648,1332,1808,1480
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1525,2933,1632,3154
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2840,2058,2960,2252
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,969,1866,1148,1996
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2531,556,2641,766
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2280,2525,2391,2733
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1393,3214,1524,3389
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2409,3435,2598,3556
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1865,1971,1975,2177
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2027,3564,2113,3826
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2002,2619,2141,2781
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1605,3356,1688,3624
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1511,1279,1639,1451
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2241,3573,2382,3729
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2265,2670,2360,2901
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,0,1456,223,1553
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2059,880,2186,1049
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2006,1840,2148,1991
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1511,3555,1635,3727
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2484,1217,2557,1505
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1765,2911,1879,3093
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2524,1922,2623,2131
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2763,1662,2902,1810
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2669,1519,2766,1729
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,0,1855,167,1977
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2788,1298,2873,1533
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,983,3597,1111,3753
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2266,3216,2371,3404
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2797,2756,2925,2910
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,12,1383,196,1490
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,455,368,559,556
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1551,3399,1643,3610
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2887,365,2999,538
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2388,2203,2465,2454
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,579,0,737,122
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2752,3528,2853,3717
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2159,3307,2290,3452
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1899,3083,2010,3254
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1589,3539,1687,3732
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2680,2279,2827,2406
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,461,181,585,331
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1498,2013,1571,2265
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1887,3492,1970,3713
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2328,2941,2456,3084
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2413,1350,2534,1501
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2086,2170,2169,2388
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2728,1806,2830,1979
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1594,2421,1682,2621
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2579,3874,2719,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1490,1575,1599,1732
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2675,2654,2784,2811
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2346,1352,2455,1508
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,698,1563,852,1673
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1164,1971,1293,2102
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,83,2470,207,2606
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2702,3588,2782,3796
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1448,2725,1551,2886
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2260,2817,2379,2956
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2299,3825,2394,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2861,1390,2987,1521
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1088,2003,1245,2107
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,424,0,568,113
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,119,283,199,483
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2919,3267,2999,3466
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1765,3401,1888,3530
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2235,3802,2339,3953
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1958,3195,2046,3373
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2429,2259,2500,2478
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1934,3778,2004,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1182,3838,1278,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2050,1527,2157,1671
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2902,3082,2999,3239
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2872,280,2999,399
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2695,1797,2768,2000
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1351,1176,1441,1338
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2264,3432,2427,3521
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2230,3746,2323,3902
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2145,3792,2235,3953
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2864,1929,2953,2091
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2333,3281,2431,3428
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1637,3734,1737,3878
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2157,2503,2274,2626
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,196,3092,347,3187
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1599,3465,1675,3653
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1898,2879,1981,3050
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,484,3780,565,3952
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2308,1531,2423,1651
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2571,2092,2635,2306
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2911,671,2999,827
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2555,1468,2649,1612
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1338,3881,1452,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2813,1279,2932,1392
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2894,2316,2999,2444
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2098,2562,2210,2682
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2186,3237,2285,3371
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2571,3330,2663,3474
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2887,1050,2967,1213
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2439,721,2532,857
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1389,1700,1469,1857
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2849,0,2973,98
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,363,19,431,197
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2243,2404,2340,2528
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1801,191,1939,278
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,175,1868,235,2067
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,778,500,889,607
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2894,2406,2999,2519
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,268,2891,357,3024
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2893,572,2974,718
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,359,180,440,326
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2201,2349,2292,2479
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1396,2350,1481,2489
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2137,1228,2237,1346
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,0,2041,2667,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1277,0,2999,2404
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,0,314,1890,1659
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1393,2508,2999,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,0,2545,1041,3752
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2347,716,2999,2223
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,556,1555,1746,2286
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,27,2263,945,2819
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2039,2032,2999,2550
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2561,875,2999,1844
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2387,0,2999,672
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2516,2117,2999,2838
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1607,2301,2404,2686
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1077,1971,1669,2477
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,848,2464,1273,3123
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,0,3141,328,3912
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,786,1678,1345,2097
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,210,2746,542,3376
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,0,358,419,839
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2485,108,2818,707
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,0,1570,561,1883
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,20,1651,366,2096
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1370,1769,1670,2265
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,451,1717,924,2023
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1963,2836,2420,3143
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2235,2179,2774,2431
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,622,123,1053,435
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1908,270,2236,676
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,0,799,396,1131
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1819,0,2234,303
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,374,75,839,332
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2224,0,2424,593
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,0,661,436,930
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1215,2441,1496,2852
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2699,3436,2999,3820
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1049,1638,1494,1888
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1287,3700,1651,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1558,352,1891,678
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1447,2497,1764,2837
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1095,109,1403,457
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2649,137,2999,442
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1931,2604,2425,2815
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1413,2266,1681,2651
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2263,1734,2522,2129
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,710,2092,1043,2391
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,197,1662,453,2049
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2137,1497,2501,1755
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,0,2558,336,2828
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2562,179,2784,581
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1198,2063,1359,2594
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2472,353,2689,724
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1972,3177,2406,3362
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,0,1251,266,1544
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1937,1669,2072,2209
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2808,440,2999,821
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2601,3533,2751,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1604,2441,1859,2715
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2743,1623,2999,1892
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2462,2415,2850,2589
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2727,3752,2999,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2151,0,2270,558
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,370,916,652,1147
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2231,1633,2344,2193
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,604,2803,711,3379
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2626,2897,2873,3142
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2468,2843,2586,3354
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2607,1669,2777,2012
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,701,2862,837,3285
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2880,796,2999,1271
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2355,1860,2601,2090
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1427,58,1632,332
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,803,2751,909,3266
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1243,478,1494,696
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1220,1896,1538,2062
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,151,3033,411,3235
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,92,1585,370,1773
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,118,2580,402,2764
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2694,3127,2965,3318
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,0,57,152,388
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1913,2278,2244,2430
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,522,1741,794,1926
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2665,2463,2914,2664
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1867,1313,2143,1493
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2216,3220,2511,3387
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2334,1938,2560,2156
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2766,1839,2999,2046
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2577,3428,2698,3823
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1326,2230,1608,2396
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2319,3657,2507,3906
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,15,394,140,765
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1719,1638,1833,2038
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1779,1579,1946,1852
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1832,854,1976,1166
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1606,2076,1797,2311
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2753,2100,2898,2397
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1535,983,1811,1139
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2060,1169,2375,1302
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1363,1666,1507,1957
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,75,2531,335,2692
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,230,1688,437,1890
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1979,3300,2285,3433
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1845,1063,2075,1237
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1174,2145,1283,2511
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,923,2533,1126,2727
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1771,1022,1887,1360
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1719,776,1930,962
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1460,2059,1610,2320
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2677,1254,2844,1488
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2382,2437,2494,2785
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2882,2441,2999,2774
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2254,1688,2370,2023
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1492,3759,1654,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1722,1279,1902,1489
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,1566,2692,1868,2814
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2856,3080,2999,3336
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2079,1812,2212,2087
D:\SEM 7\CVProject\datasets\bottles_occluded\image_9.jpg,2408,2037,2661,2178
